bizesNm,indsLclsNm,indsMclsNm,adongNm,sigunguNm,sigunguDetailNm,rdnAdr
여수오리날개튀김,음식,기타 간이,시전동,전라남도,여수시,전라남도 여수시 신기남3길 1
함평프로젝트원,음식,비알코올 ,나산면,전라남도,함평군,전라남도 함평군 나산면 나산길 15-10
뽀끼뽀끼,예술·스포츠,유원지·오락,빛가람동,전라남도,나주시,전라남도 나주시 배멧1길 36
장촌커피,음식,비알코올 ,주암면,전라남도,순천시,전라남도 순천시 주암면 동주로 2475
정석인테리어,과학·기술,전문 디자인,금남동,전라남도,나주시,전라남도 나주시 죽림길 71
강성철컨설팅,과학·기술,기술 서비스,강진읍,전라남도,강진군,전라남도 강진군 강진읍 강진신풍길 99
여수맛집남도한상좌수영,음식,한식,중앙동,전라남도,여수시,전라남도 여수시 동문로 6-2
봄봄,음식,기타 간이,진상면,전라남도,광양시,전라남도 광양시 진상면 신시길 156-7
더블제이,소매,식료품 소매,고흥읍,전라남도,고흥군,전라남도 고흥군 고흥읍 고흥군청로 4
뭉치랑갗이,교육,기타 교육,빛가람동,전라남도,나주시,전라남도 나주시 그린로 325
하이키즈풀빌라,숙박,일반 숙박,돌산읍,전라남도,여수시,전라남도 여수시 돌산읍 마상포길 32-1
커피분석센터,교육,교육 지원,화순읍,전라남도,화순군,전라남도 화순군 화순읍 학포로 2641-21
추령로25,소매,종합 소매,용면,전라남도,담양군,전라남도 담양군 용면 추령로 25
웅천트리마제벨마레관리단대표회의,소매,중고 상품 소매,시전동,전라남도,여수시,전라남도 여수시 웅천로 83
온기,음식,비알코올 ,한려동,전라남도,여수시,전라남도 여수시 동문로 103
바이센헤어,수리·개인,이용·미용,강진읍,전라남도,강진군,전라남도 강진군 강진읍 서성4길 9
황박사목포쫀디기목포종합버스,소매,종합 소매,상동,전라남도,목포시,전라남도 목포시 영산로 525
아뜰리에뷰티,수리·개인,이용·미용,왕조1동,전라남도,순천시,전라남도 순천시 왕지4길 14-9
나주디알원,과학·기술,본사·경영 컨설팅,성북동,전라남도,나주시,전라남도 나주시 나주로 200
네일문,수리·개인,이용·미용,삼향읍,전라남도,무안군,전라남도 무안군 삼향읍 남악5로26번길 17-4
모토이시목포,음식,한식,삼향읍,전라남도,무안군,전라남도 무안군 삼향읍 대죽서로15번길 34
여수독채펜션콘체르토,숙박,일반 숙박,돌산읍,전라남도,여수시,전라남도 여수시 돌산읍 평사로 620
해남꼬꼬캠핑가든,음식,한식,해남읍,전라남도,해남군,전라남도 해남군 해남읍 읍옥동길 7-1
헐피시방,예술·스포츠,유원지·오락,고흥읍,전라남도,고흥군,전라남도 고흥군 고흥읍 봉황길 20
장수참숯불갈비,음식,한식,송월동,전라남도,나주시,전라남도 나주시 재신길 8
정아호프,음식,주점,무안읍,전라남도,무안군,전라남도 무안군 무안읍 무안중앙로 20
전기통신소방안전원,과학·기술,기술 서비스,삼향읍,전라남도,무안군,전라남도 무안군 삼향읍 후광대로 274
목포펜션,숙박,일반 숙박,삼호읍,전라남도,영암군,전라남도 영암군 삼호읍 정개길 180
엠피시스템,시설관리·임대,청소·방제,옥암동,전라남도,목포시,전라남도 목포시 옥암로 108
달콤한브런치,음식,기타 간이,벌교읍,전라남도,보성군,전라남도 보성군 벌교읍 월곡길 5
골든벨,음식,주점,조곡동,전라남도,순천시,전라남도 순천시 역전길 11
청수렌탈케어,시설관리·임대,가정용품 대여,하당동,전라남도,목포시,전라남도 목포시 백년대로279번길 11
돼지야,음식,한식,중마동,전라남도,광양시,전라남도 광양시 구마2길 4
히말라야,소매,의약·화장품 소매,용당1동,전라남도,목포시,전라남도 목포시 소영길 3-1
지코바치킨산정,음식,기타 간이,원산동,전라남도,목포시,전라남도 목포시 원산로70번길 4
뒷고기대장,음식,한식,덕연동,전라남도,순천시,전라남도 순천시 장자보1길 39
무선157카페,음식,한식,여천동,전라남도,여수시,전라남도 여수시 덕양로 157
주식전문가,음식,한식,중마동,전라남도,광양시,전라남도 광양시 발섬1길 7-15
하늘채,음식,주점,왕조2동,전라남도,순천시,전라남도 순천시 기적의도서관1길 13
소풍무인텔,숙박,일반 숙박,도양읍,전라남도,고흥군,전라남도 고흥군 도양읍 녹동1길 11
신유심천이용원,수리·개인,이용·미용,왕조2동,전라남도,순천시,전라남도 순천시 왕궁길 11
무지개유흥주점,음식,주점,진도읍,전라남도,진도군,전라남도 진도군 진도읍 남동4길 19
와캡,음식,서양식,쌍봉동,전라남도,여수시,전라남도 여수시 시청동4길 2
삼일슈퍼식당,음식,한식,진도읍,전라남도,진도군,전라남도 진도군 진도읍 옥주길 28-1
신풍한우,소매,식료품 소매,하당동,전라남도,목포시,전라남도 목포시 석현로 28
골목돼지,음식,한식,쌍봉동,전라남도,여수시,전라남도 여수시 학동5길 11
오로라,음식,한식,중마동,전라남도,광양시,전라남도 광양시 오류4길 20
동동베이킹랩,음식,비알코올 ,장천동,전라남도,순천시,전라남도 순천시 장명로 13
어촌일기,음식,한식,광양읍,전라남도,광양시,전라남도 광양시 광양읍 서북로 25
119광고,과학·기술,광고,진도읍,전라남도,진도군,전라남도 진도군 진도읍 남동1길 26-1
비너스뮤직홀,음식,주점,북항동,전라남도,목포시,전라남도 목포시 북항로166번길 3
벚꽃낙지,음식,한식,학산면,전라남도,영암군,전라남도 영암군 학산면 독천로 162
다솜,소매,장식품 소매,미력면,전라남도,보성군,전라남도 보성군 미력면 초당길 3-1
수정민박,숙박,일반 숙박,다압면,전라남도,광양시,전라남도 광양시 다압면 지막길 97
청암사우나,수리·개인,욕탕·신체관리,도사동,전라남도,순천시,전라남도 순천시 우석로 7
씨유여수시전점,소매,종합 소매,시전동,전라남도,여수시,전라남도 여수시 신기남3길 19
곤드레찜드레,음식,한식,쌍봉동,전라남도,여수시,전라남도 여수시 시청동5길 20
닥터조스킨케어,소매,의약·화장품 소매,왕조1동,전라남도,순천시,전라남도 순천시 이수로 325
참진식품,소매,식료품 소매,소라면,전라남도,여수시,전라남도 여수시 소라면 당촌길 7-10
전투전,음식,한식,돌산읍,전라남도,여수시,전라남도 여수시 돌산읍 강남9길 18
오늘;네일,수리·개인,이용·미용,해룡면,전라남도,순천시,전라남도 순천시 해룡면 조례못등길 105
명동산장,음식,한식,상사면,전라남도,순천시,전라남도 순천시 상사면 상사호길 206
에코피시방,예술·스포츠,유원지·오락,쌍봉동,전라남도,여수시,전라남도 여수시 시청동2길 13
24시코인빨래방,수리·개인,세탁,광양읍,전라남도,광양시,전라남도 광양시 광양읍 대림오성로 75
둔주포정,음식,한식,계곡면,전라남도,해남군,전라남도 해남군 계곡면 둔주포길 356
무지개맥주나주,음식,주점,빛가람동,전라남도,나주시,전라남도 나주시 빛가람로 740
더돈,소매,식료품 소매,담양읍,전라남도,담양군,전라남도 담양군 담양읍 남촌길 20-3
제이케이인테리어,과학·기술,전문 디자인,삼학동,전라남도,목포시,전라남도 목포시 둥근섬로 89
고기마트,소매,식료품 소매,왕조1동,전라남도,순천시,전라남도 순천시 이수로 254
식껍나주,음식,한식,빛가람동,전라남도,나주시,전라남도 나주시 상야1길 12
그린골프존,예술·스포츠,스포츠 서비스,회천면,전라남도,보성군,전라남도 보성군 회천면 우암길 4
황룡산업개발,시설관리·임대,고용 알선,황룡면,전라남도,장성군,전라남도 장성군 황룡면 맥호로 167
스마일주유소,소매,연료 소매,화순읍,전라남도,화순군,전라남도 화순군 화순읍 화보로 4151
우림엔지니어링,과학·기술,기술 서비스,황룡면,전라남도,장성군,전라남도 장성군 황룡면 강변로 462-1
김밥매니아삼호현대점,음식,기타 간이,삼호읍,전라남도,영암군,전라남도 영암군 삼호읍 신항로 104
만호이엔씨,시설관리·임대,시설관리,빛가람동,전라남도,나주시,전라남도 나주시 그린로 355
봉미리메르시,수리·개인,이용·미용,왕조1동,전라남도,순천시,전라남도 순천시 왕지로 43
추억이발관,수리·개인,이용·미용,동명동,전라남도,목포시,전라남도 목포시 삼학로18번길 23-1
엘앤와이,음식,비알코올 ,담양읍,전라남도,담양군,전라남도 담양군 담양읍 담주4길 40
만연공인중개사사무소,부동산,부동산 서비스,화순읍,전라남도,화순군,전라남도 화순군 화순읍 충의로 91
끝점,음식,한식,고흥읍,전라남도,고흥군,전라남도 고흥군 고흥읍 여산당촌길 12-1
결심스터디카페,예술·스포츠,도서관·사적지,북항동,전라남도,목포시,전라남도 목포시 죽교천로 80
채움헤어,수리·개인,이용·미용,해남읍,전라남도,해남군,전라남도 해남군 해남읍 교육청길 16-12
엘지미네피아정수기,소매,가전·통신 소매,쌍봉동,전라남도,여수시,전라남도 여수시 학동북3길 8-15
땅심비료농자재,소매,기타 상품 소매,군서면,전라남도,영광군,전라남도 영광군 군서면 함영로 3234-2
김땡,음식,기타 간이,벌교읍,전라남도,보성군,전라남도 보성군 벌교읍 월곡길 5
독주,음식,한식,쌍봉동,전라남도,여수시,전라남도 여수시 시청동5길 21-1
스포티움,소매,종합 소매,영광읍,전라남도,영광군,전라남도 영광군 영광읍 월현로 170
노랑통닭,음식,기타 간이,영광읍,전라남도,영광군,전라남도 영광군 영광읍 천년로 1438
트리니티커피팩토리전,소매,종합 소매,영강동,전라남도,나주시,전라남도 나주시 삼영1길 26
수,음식,주점,삼향읍,전라남도,무안군,전라남도 무안군 삼향읍 남악3로 74
또간집,음식,한식,구례읍,전라남도,구례군,전라남도 구례군 구례읍 구례2길 83
오늘은강정이닭,음식,기타 간이,담양읍,전라남도,담양군,전라남도 담양군 담양읍 담주4길 40
비비싸롱,음식,한식,쌍봉동,전라남도,여수시,전라남도 여수시 안산1길 186-33
브릭레인,음식,비알코올 ,목원동,전라남도,목포시,전라남도 목포시 노적봉길 17
에스테틱MIN,소매,의약·화장품 소매,쌍봉동,전라남도,여수시,전라남도 여수시 망마로 39
스카이가든베트남쌀국수,음식,동남아시아,도사동,전라남도,순천시,전라남도 순천시 덕월길 18
주인광고,과학·기술,광고,장천동,전라남도,순천시,전라남도 순천시 중앙2길 24
에이에이,부동산,부동산 서비스,왕조1동,전라남도,순천시,전라남도 순천시 태봉길 3
진솔한우,소매,식료품 소매,일로읍,전라남도,무안군,전라남도 무안군 일로읍 오남로 43
까블리,소매,섬유·의복·신발 소매,해룡면,전라남도,순천시,전라남도 순천시 해룡면 조례못등길 134
술마시는귀족노래방,음식,주점,덕연동,전라남도,순천시,전라남도 순천시 팔마2길 50
시종쏠라팜6호,과학·기술,본사·경영 컨설팅,시종면,전라남도,영암군,전라남도 영암군 시종면 학림길 41-14
손끝의진심을담다:한땀뷰티여수눈썹,수리·개인,이용·미용,시전동,전라남도,여수시,전라남도 여수시 신기남3길 23
가나비디오1917,음식,한식,만호동,전라남도,목포시,전라남도 목포시 해안로173번길 20
카페수진재,음식,한식,고군면,전라남도,진도군,전라남도 진도군 고군면 석현길 108
피앤드엔타이마트,소매,종합 소매,삼호읍,전라남도,영암군,전라남도 영암군 삼호읍 대불주거5로 75
온리유,소매,섬유·의복·신발 소매,조곡동,전라남도,순천시,전라남도 순천시 봉화로 40
반올림피자,음식,기타 간이,중마동,전라남도,광양시,전라남도 광양시 오류로 47
힐링바다,음식,비알코올 ,조곡동,전라남도,순천시,전라남도 순천시 역전길 37
백야휴게소식당,음식,한식,화정면,전라남도,여수시,전라남도 여수시 화정면 백야해안길 79
백치,숙박,일반 숙박,만호동,전라남도,목포시,전라남도 목포시 유동로36번길 21
나루터횟집,음식,한식,태인동,전라남도,광양시,전라남도 광양시 명당6길 23
키친로열,소매,기타 생활용품 소매,목원동,전라남도,목포시,전라남도 목포시 마인계터로40번길 4
유가네한우곰탕,음식,한식,금호동,전라남도,광양시,전라남도 광양시 희망길 12-7
천하,소매,식료품 소매,광양읍,전라남도,광양시,전라남도 광양시 광양읍 매일시장길 20
비에이치씨신안증도점,음식,기타 간이,증도면,전라남도,신안군,전라남도 신안군 증도면 지도증도로 1908
정든마차,음식,한식,왕조1동,전라남도,순천시,전라남도 순천시 유동길 110
올리브,소매,기타 상품 소매,북항동,전라남도,목포시,전라남도 목포시 원산로47번길 1
선영이네마차,음식,한식,쌍봉동,전라남도,여수시,전라남도 여수시 시청서3길 11
또또포차,음식,한식,왕조1동,전라남도,순천시,전라남도 순천시 남신월1길 12-14
주예리커피와죽,음식,비알코올 ,옥암동,전라남도,목포시,전라남도 목포시 백년대로412번길 8
원주도감자탕,음식,한식,과역면,전라남도,고흥군,전라남도 고흥군 과역면 과역로 859
멕시카나목포대점,음식,기타 간이,청계면,전라남도,무안군,전라남도 무안군 청계면 승달산길 18
로얄아로마,수리·개인,욕탕·신체관리,여천동,전라남도,여수시,전라남도 여수시 성산1길 23
성심편의점,소매,종합 소매,삼향동,전라남도,목포시,전라남도 목포시 산계길 4-3
맥스스포츠,교육,기타 교육,풍덕동,전라남도,순천시,전라남도 순천시 남산로 125
