bizesNm,indsLclsNm,indsMclsNm,adongNm,sigunguNm,sigunguDetailNm,rdnAdr
샵앤커피클럽,음식,비알코올 ,학동,광주광역시,동구,광주광역시 동구 남문로693번길 11
패밀리텔레콤주,소매,가전·통신 소매,금호1동,광주광역시,서구,광주광역시 서구 운천로 1
루이퀸,소매,섬유·의복·신발 소매,금호1동,광주광역시,서구,광주광역시 서구 운천로 22-1
1001안경콘택트，메가보청기,소매,안경·정밀기기 소매,운암3동,광주광역시,북구,광주광역시 북구 북문대로 96
마고,소매,섬유·의복·신발 소매,화정4동,광주광역시,서구,광주광역시 서구 월드컵4강로 69
이승연헤어,수리·개인,이용·미용,운암2동,광주광역시,북구,광주광역시 북구 북문대로20번길 41
다일공인중개사사무소,부동산,부동산 서비스,화정2동,광주광역시,서구,광주광역시 서구 화정로244번길 11
로이힐링,수리·개인,욕탕·신체관리,사직동,광주광역시,남구,광주광역시 남구 천변좌로370번안길 10-1
대성세무법인유,과학·기술,회계·세무,풍암동,광주광역시,서구,광주광역시 서구 풍암신흥로11번길 38-26
디씨,시설관리·임대,운송장비 대여,상무1동,광주광역시,서구,광주광역시 서구 월드컵4강로 181-1
자블라니,소매,섬유·의복·신발 소매,수완동,광주광역시,광산구,광주광역시 광산구 왕버들로 90
서진환경,시설관리·임대,청소·방제,두암3동,광주광역시,북구,광주광역시 북구 삼정로87번길 30
인코어,부동산,부동산 서비스,송정2동,광주광역시,광산구,광주광역시 광산구 상무대로 242
김밥나라,음식,기타 간이,계림1동,광주광역시,동구,광주광역시 동구 무등로 309-1
올댓뷰티아카데미광주,교육,기타 교육,충장동,광주광역시,동구,광주광역시 동구 금남로 238
체험학습스쿨동행주,시설관리·임대,여행사·보조,양산동,광주광역시,북구,광주광역시 북구 연양로 34
혁신과가치,과학·기술,시장 조사,건국동,광주광역시,북구,광주광역시 북구 추암로 249
엑시옴광주공식,소매,섬유·의복·신발 소매,용봉동,광주광역시,북구,광주광역시 북구 설죽로 156
세인주택개발유,시설관리·임대,청소·방제,사직동,광주광역시,남구,광주광역시 남구 천변좌로370번길 9-2
타이어박스주,소매,자동차 부품 소매,산수1동,광주광역시,동구,광주광역시 동구 필문대로 159
경탑투어,시설관리·임대,여행사·보조,치평동,광주광역시,서구,광주광역시 서구 상무중앙로 114
랜딩파트너,과학·기술,전문 디자인,신안동,광주광역시,북구,광주광역시 북구 경양로 111
어썸인테리어,과학·기술,전문 디자인,용봉동,광주광역시,북구,광주광역시 북구 설죽로148번길 57-4
에스바,음식,주점,하남동,광주광역시,광산구,광주광역시 광산구 손재로110번길 20
해태수산,음식,한식,일곡동,광주광역시,북구,광주광역시 북구 설죽로 517-7
스터디봄카페,예술·스포츠,도서관·사적지,화정2동,광주광역시,서구,광주광역시 서구 월드컵4강로28번길 45-28
쪽갈비대장,음식,한식,첨단2동,광주광역시,광산구,광주광역시 광산구 첨단중앙로106번길 36
성한아이엔티,소매,섬유·의복·신발 소매,충장동,광주광역시,동구,광주광역시 동구 충장로 83-1
제리헤어샵,수리·개인,이용·미용,신가동,광주광역시,광산구,광주광역시 광산구 수등로 280
호텔스테이35,숙박,일반 숙박,우산동,광주광역시,광산구,광주광역시 광산구 무진대로212번길 13-20
수림엔지니어링,과학·기술,기술 서비스,주월2동,광주광역시,남구,광주광역시 남구 봉주5길 23
세무법인광주,과학·기술,회계·세무,치평동,광주광역시,서구,광주광역시 서구 상무대로 745
히트클럽,소매,섬유·의복·신발 소매,충장동,광주광역시,동구,광주광역시 동구 서석로 56
이종석세무회계사무소,과학·기술,회계·세무,충장동,광주광역시,동구,광주광역시 동구 중앙로 149-2
조운식법률사무소,과학·기술,법무관련 ,지산1동,광주광역시,동구,광주광역시 동구 지산로78번길 1
우정카센타,수리·개인,자동차 수리·세차,우산동,광주광역시,북구,광주광역시 북구 문화소통로 264
크롭앤솔루션,과학·기술,본사·경영 컨설팅,건국동,광주광역시,북구,광주광역시 북구 첨단과기로208번길 43-20
원조생태한마리,음식,한식,비아동,광주광역시,광산구,광주광역시 광산구 비아중앙로 6
청진동해장국,음식,한식,치평동,광주광역시,서구,광주광역시 서구 치평로 112
양진광탁구교실,예술·스포츠,스포츠 서비스,삼각동,광주광역시,북구,광주광역시 북구 설죽로389번길 65
승건축사사무소,과학·기술,기술 서비스,신안동,광주광역시,북구,광주광역시 북구 중흥로 71
114광고기업,과학·기술,인쇄·제품제작,오치1동,광주광역시,북구,광주광역시 북구 서하로 324
써니헤어,수리·개인,이용·미용,주월1동,광주광역시,남구,광주광역시 남구 서문대로 817
버그만,소매,섬유·의복·신발 소매,첨단2동,광주광역시,광산구,광주광역시 광산구 월계로 187
한겨레,소매,시계·귀금속 소매,풍향동,광주광역시,북구,광주광역시 북구 동문대로 36-1
가구마을,소매,가구 소매,양동,광주광역시,서구,광주광역시 서구 천변좌로 243
더벅머리,수리·개인,이용·미용,오치2동,광주광역시,북구,광주광역시 북구 우치로231번길 17
투픽스,음식,비알코올 ,주월1동,광주광역시,남구,광주광역시 남구 대남대로223번길 10
맑은광고기획,과학·기술,인쇄·제품제작,산수1동,광주광역시,동구,광주광역시 동구 무등로 421-1
광미개발,시설관리·임대,청소·방제,방림1동,광주광역시,남구,광주광역시 남구 용대로 194
4차원균형다이어트요가,교육,기타 교육,첨단2동,광주광역시,광산구,광주광역시 광산구 월계로 235-1
국제열쇠,소매,철물·건설자재 소매,충장동,광주광역시,동구,광주광역시 동구 구성로144번길 1
미팅헤어샵,수리·개인,이용·미용,양림동,광주광역시,남구,광주광역시 남구 서서평길 30
꽃피는춘삼월,음식,비알코올 ,지원2동,광주광역시,동구,광주광역시 동구 선교로 50
미드픽,음식,비알코올 ,첨단2동,광주광역시,광산구,광주광역시 광산구 첨단중앙로67번길 7-17
노랑통닭효천점,음식,기타 간이,효덕동,광주광역시,남구,광주광역시 남구 효우2로26번길 8
갈비이야기,음식,한식,양산동,광주광역시,북구,광주광역시 북구 양산택지로51번길 6-3
가판점,소매,종합 소매,중앙동,광주광역시,북구,광주광역시 북구 독립로 255
핑클노래방,예술·스포츠,유원지·오락,일곡동,광주광역시,북구,광주광역시 북구 양일로343번길 36
광주그린섬지점북구그린섬미술학원,교육,기타 교육,오치2동,광주광역시,북구,광주광역시 북구 설죽로 328
아산소프트,소매,가전·통신 소매,주월1동,광주광역시,남구,광주광역시 남구 광복마을8길 9-3
영애보석,소매,시계·귀금속 소매,치평동,광주광역시,서구,광주광역시 서구 상무대로 807
전일슈퍼,소매,종합 소매,도산동,광주광역시,광산구,광주광역시 광산구 상도산길21번길 29
동원기획,과학·기술,인쇄·제품제작,사직동,광주광역시,남구,광주광역시 남구 서당골5길 5
계림병원,보건의료,병원,계림1동,광주광역시,동구,광주광역시 동구 중앙로 327
이마트24광주화정호반점,소매,종합 소매,화정4동,광주광역시,서구,광주광역시 서구 학생독립로9번길 10
금빛해해바라기,소매,종합 소매,오치2동,광주광역시,북구,광주광역시 북구 서하로 182
이안경렌즈미,소매,안경·정밀기기 소매,충장동,광주광역시,동구,광주광역시 동구 충장로 96-2
채미원,음식,한식,동명동,광주광역시,동구,광주광역시 동구 동계천로 167-7
썬아뜰리에,음식,기타 간이,광천동,광주광역시,서구,광주광역시 서구 화운로304번길 30
롯데세탁소,수리·개인,세탁,충장동,광주광역시,동구,광주광역시 동구 제봉로213번길 10-5
도쿄헤어샵,수리·개인,이용·미용,첨단2동,광주광역시,광산구,광주광역시 광산구 월계로 170
DM명품광택,수리·개인,자동차 수리·세차,광천동,광주광역시,서구,광주광역시 서구 죽봉대로112번길 5
본촌이발관,수리·개인,이용·미용,건국동,광주광역시,북구,광주광역시 북구 본촌마을길 92
아름다운헤어라인,수리·개인,이용·미용,문화동,광주광역시,북구,광주광역시 북구 각화대로 33
안티나브로우,수리·개인,이용·미용,신용동,광주광역시,북구,광주광역시 북구 첨단연신로91번길 32-10
금천떡방앗간,음식,기타 간이,주월1동,광주광역시,남구,광주광역시 남구 대남대로223번길 64
올탑수학학원,교육,일반 교육,봉선2동,광주광역시,남구,광주광역시 남구 제석로80번길 48
동명엔지니어링,과학·기술,기술 서비스,신가동,광주광역시,광산구,광주광역시 광산구 목련로394번길 48
황실당구장,예술·스포츠,스포츠 서비스,계림2동,광주광역시,동구,광주광역시 동구 무등로 389
호수공인중개사사무소,부동산,부동산 서비스,운암2동,광주광역시,북구,광주광역시 북구 금호로40번길 9
21세기건강약국,소매,의약·화장품 소매,문흥2동,광주광역시,북구,광주광역시 북구 면앙로32번길 1
아주커치킨,음식,기타 간이,학동,광주광역시,동구,광주광역시 동구 남문로 728
김민경헤어,수리·개인,이용·미용,봉선1동,광주광역시,남구,광주광역시 남구 봉선1로 37-1
탑골프존,예술·스포츠,스포츠 서비스,어룡동,광주광역시,광산구,광주광역시 광산구 어등대로 455
정순교낙원정갈비,음식,한식,도산동,광주광역시,광산구,광주광역시 광산구 송도로85번길 56-27
모다,소매,섬유·의복·신발 소매,송정2동,광주광역시,광산구,광주광역시 광산구 광산로 23-1
유리문구,소매,오락용품 소매,우산동,광주광역시,광산구,광주광역시 광산구 사암로158번길 24
써바,소매,섬유·의복·신발 소매,충장동,광주광역시,동구,광주광역시 동구 서석로 56
세종헤어,수리·개인,이용·미용,용봉동,광주광역시,북구,광주광역시 북구 설죽로 305
도울복권,예술·스포츠,유원지·오락,충장동,광주광역시,동구,광주광역시 동구 중앙로196번길 15-35
벧엘에어컨,소매,중고 상품 소매,중흥동,광주광역시,북구,광주광역시 북구 서암대로 265
스카이노래연습장,예술·스포츠,유원지·오락,동림동,광주광역시,북구,광주광역시 북구 동림용산로 31-12
금다연,음식,한식,치평동,광주광역시,서구,광주광역시 서구 상무연하로 72
배떡첨단1지구점,음식,한식,첨단1동,광주광역시,광산구,광주광역시 광산구 첨단중앙로182번길 20
한마음공동체첨단선경점,소매,식료품 소매,첨단1동,광주광역시,광산구,광주광역시 광산구 첨단중앙로181번길 42-25
조은알뜰중고매장,소매,중고 상품 소매,우산동,광주광역시,광산구,광주광역시 광산구 우산로 93
민들레푸드와캠토,음식,기타 간이,충장동,광주광역시,동구,광주광역시 동구 중앙로 187
아울렛DC마트,소매,종합 소매,매곡동,광주광역시,북구,광주광역시 북구 설죽로315번길 37
성도전기,과학·기술,기술 서비스,서창동,광주광역시,서구,광주광역시 서구 매월2로 53
호남가전,소매,가전·통신 소매,화정1동,광주광역시,서구,광주광역시 서구 군분2로 54
플로렌스바디앤스킨케어,수리·개인,이용·미용,화정3동,광주광역시,서구,광주광역시 서구 염화로116번길 27-1
우미1차세탁소,수리·개인,세탁,첨단1동,광주광역시,광산구,광주광역시 광산구 첨단중앙로181번길 65
88켄터키치킨,음식,기타 간이,수완동,광주광역시,광산구,광주광역시 광산구 풍영로 93
제일자동차운전전문학원주,교육,기타 교육,신창동,광주광역시,광산구,광주광역시 광산구 풍영정길 241-17
바이오소프트,과학·기술,기술 서비스,봉선1동,광주광역시,남구,광주광역시 남구 봉선중앙로124번길 9
케이에스학원,교육,일반 교육,첨단1동,광주광역시,광산구,광주광역시 광산구 첨단중앙로 170
오며가며호프,음식,주점,하남동,광주광역시,광산구,광주광역시 광산구 목련로 73-1
아베크제이,소매,섬유·의복·신발 소매,월곡2동,광주광역시,광산구,광주광역시 광산구 사암로340번안길 6
동화기획인쇄,과학·기술,인쇄·제품제작,서남동,광주광역시,동구,광주광역시 동구 문화전당로23번길 11
